basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend
Zhenxing Park,振興公園, 5,['Open daily'],['Open all day'],112台北市北投區,0.0,,[View] Can [Fun] Good [Cost-effective] OK,https://www.trip.com/travel-guide/attraction/taipei/zhenxing-park-81982817?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0phk133ya6a1us13855_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Zhaomingjing Temple,照明禪寺, 3,['Open daily'],['Open all day'],"No. 51, Chongyang Seventh Road, Beitou District, Taipei, Taiwan",0.0,,"Lighting Jing Temple is located on the 7th Road of Chongyang in Beitou District. It was originally a Taoist home. It was originally built by an overseas Chinese in order to restore it for his mother, but it has now been turned into a Buddhist temple. After all, in China, Buddhism is still more open than Taoism.",https://www.trip.com/travel-guide/attraction/taipei/zhaomingjing-temple-24654580?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0101b120009azvikx4E61_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Guang Hua Diao Xia Chang Lu Zhou Dian,光華釣蝦場 （蘆洲）、,,['Open daily'],['7:30-5:00'],247台灣新北市蘆洲區光華路158號,0.0,,,https://www.trip.com/travel-guide/attraction/new-taipei-city/city-81498513?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0mhk1151pwo62o023D8_C_180_240_Q70.webp?proc=source%2ftrip,450.0,1740.0,450.0,1740.0,450.0,1740.0,450.0,1740.0,450.0,1740.0,450.0,1740.0,450.0,1740.0,
Promise Mighty Temple,樹林無極威武聖殿, 5,['Open daily'],['9:00-21:00'],"No. 30號, Dongshun St, Shulin District, New Taipei City, Taiwan 238",0.0,,"Beautiful scenery, fresh air, convenient transportation, a good place to travel",https://www.trip.com/travel-guide/attraction/new-taipei-city/promise-mighty-temple-58299001?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1h12000948p8xuB501_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,540.0,1260.0,
Bali Left Bank Park,八里左岸公園, 5,['Open daily'],['Open all day'],"No. 36號, Guanhai Blvd, Bali District, New Taipei City, Taiwan 249",0.0,,"The Bali City Sand Sculpture Exhibition this year is based on the theme of ""Myth Bali"". The sand sculpture works are divided into five mythological areas. A total of 16 sand sculptures are displayed. They are based on famous mythological characters from East and West. They lead the people through the ancient legends of the foreign world in the way of time tunnels and experience the journey of exploring mysterious colors.",https://www.trip.com/travel-guide/attraction/new-taipei-city/bali-left-bank-park-136863425?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/010572234cf7ccovlB9CC_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Linkou Forest Road,Linkou forest trail 林口森林步道, 4.7,['Open daily'],['Open all day'],"244, Taiwan, New Taipei City, Linkou District, 頂福20之16號",0.0,,Where the oxygen is full 👍,https://www.trip.com/travel-guide/attraction/new-taipei-city/linkou-forest-road-32826139?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww7012000chikyt32A7F_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Taoyuanzhongzheng Park,桃園中正公園, 4.3,['Open daily'],['Open all day'],"Tong'an St, Taoyuan District, Taoyuan City, Taiwan 330",0.0,,"Taoyuan Zhongzheng Park is located on the west side of Daxi District, near Daxi Old Street, an old park full of historical flavor. Originally named Yujin Park, built in 1909 in the Niigata era, is one of the 12 victories in Taiwan during the Japanese rule period. There are shrines, synagogues and sumo wrestling venues. After the restoration, the shrines became ""chaoran pavilion"", the sumo wrestling venue became a lotus pond, and the synagogue was changed to Jiang Gongxing Hall. Taoyuan Zhongzheng Park is in a state of condescension, with excellent views, lotus pond, pavilion and other scenery, plus towering ancient trees and lush flowers and plants, Daxi natural scenery is in front of you.",https://www.trip.com/travel-guide/attraction/taoyuan/taoyuanzhongzheng-park-18046274?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100112000848kf1c69AB_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5
The Jiangs Cultural Park,兩蔣文化園區, 4.4,"['Monday,Wednesday-Thursday,Saturday-Sunday']",['08:00-17:00'],"No. 1097, Section 1, Fuxing Rd, Daxi District, Taoyuan City, Taiwan 335",0.0,,"Not far from the airport in Taoyuan City, it is a very suitable place for walking. It is very quiet and there are not many people. There is a large lake. There is Jiang Song Meiling's favorite black swan in the lake. On the outside are some lawn bamboo forests, and the collection of undestroyed statues of Chiang Kai-shek, the innermost is Chiang Kai-shek's mausoleum, guarded by uniformed ceremonial soldiers, if the weather is good, you can see the soldiers changing positions at every hour, time permitting it is worth a visit.",https://www.trip.com/travel-guide/attraction/taoyuan/the-jiangs-cultural-park-90341?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/tg/092/478/937/ab84425af3c546adaa11b94ab6e7b0f3_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1020.0,0.0,0.0,480.0,1020.0,480.0,1020.0,0.0,0.0,480.0,1020.0,480.0,1020.0,1.0
Haimen Tianxian,海門天險, 4.2,['Open daily'],['Open all day'],"Shoushan Rd, Zhongzheng District, Keelung City, Taiwan 202",0.0,,"The quiet trail, the steps still have thick moss, the three cannons on the turret quietly facing the port of Keelung, defending against the invasion of foreign enemies.",https://www.trip.com/travel-guide/attraction/keelung/haimen-tianxian-87609?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww1d120009rlcl2bFD62_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.0
tao yuan ji chang di er hang sha bei ce guan jing tai,桃園機場第二航廈北側觀景台, 4.8,['Open daily'],['6:30-22:30'],337台灣桃園市大園區航站南路9號5樓,0.0,,"Now to Taoyuan Airport, the very convenient transportation station has arrived. There are two kinds of cars, one ordinary car and the other is a direct train. The ordinary car takes 1 hour. The direct train takes about 35 minutes to arrive.",https://www.trip.com/travel-guide/attraction/taoyuan/city-136706013?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01024224x8tner40q75F6_C_180_240_Q70.webp?proc=source%2ftrip,390.0,1350.0,390.0,1350.0,390.0,1350.0,390.0,1350.0,390.0,1350.0,390.0,1350.0,390.0,1350.0,
PopSmile Popcorn Tourism Factory,卡滋爆米花觀光工廠 Pop-Smile Popcorn,,"['Monday,Wednesday-Friday', 'Saturday-Sunday']","['10:30-17:30', '10:30-18:30']","249, Taiwan, New Taipei City, Bali District, Guanhai Blvd, 171號171, Guanhai Blvd., Bali Dist., New Taipei City, TaiwanNo",0.0,,,https://www.trip.com/travel-guide/attraction/new-taipei-city/popsmile-popcorn-tourism-factory-137400066?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103912000chi231r65AB_C_180_240_Q70.webp?proc=source%2ftrip,630.0,1050.0,0.0,0.0,630.0,1050.0,630.0,1050.0,630.0,1050.0,630.0,1110.0,630.0,1110.0,
Sankeng Old Street,三坑老街, 4.7,['Saturday-Sunday'],['8:30-18:00'],"325 Longtan Township, Taoyuan County, Taiwan",0.0,,"Known as ""Longtan First Street"", there are ancient Hakka-style buildings and stores selling Hakka goods. Business hours Saturday 08:30 – 18:00 Sunday 08:30 – 18:00",https://www.trip.com/travel-guide/attraction/taoyuan/sankeng-old-street-18043107?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10090y000000mg5ol1B4F_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,1080.0,510.0,1080.0,1.5
Shengping Theater,昇平戲院, 4.3,"['Monday-Friday', 'Saturday-Sunday']","['9:30-17:00', '9:30-18:00']","No. 137, Qingbian Rd, Ruifang District, New Taipei City, Taiwan 224",0.0,,"Theatre of Shengping was originally called the Liping Block, which is a two-story structure, a stone structure on the first floor, and a brick and wood structure on the second floor. The two floors have a total of about 600 seats. In the golden age of Jiufen, the Liping Theatre has been very vocal every holiday, which makes it the most lively area of Jiufen.",https://www.trip.com/travel-guide/attraction/new-taipei-city/shengping-theater-10758908?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/10020q000000gi24gE46A_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,2.0
Beiguan,北關, 4.5,,,Yilan,0.0,,"(Business hours are inaccurate) It is worth mentioning that Beiguan this place gave us a lot of surprises, because the sea view here is also invincible, there are few people, you can enjoy the sun beach, listen to the sea, and the traffic is convenient. like",https://www.trip.com/travel-guide/attraction/yilan/beiguan-24648775?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106b12000ddauepgBA03_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,2.5
Cape Fugui,富貴角燈塔, 4.6,['Tuesday-Sunday'],['09:00-17:00'],"Shimen District, New Taipei City, Taiwan 253",0.0,,"Every April and May is the season of wild lilies blooming on the north coast. Wild lilies set off the Fuguijiao lighthouse, which is really a must-see scenery! At sunset, go to Shimen Fishing Port to shoot the Fuguijiao lighthouse hanging day and enjoy a beautiful and comfortable day.",https://www.trip.com/travel-guide/attraction/new-taipei-city/cape-fugui-13467012?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100w0v000000jvrmgCFC0_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,1.5
Waimushan Seaside Scenic Area,外木山濱海風景區, 4.8,['Open daily'],['Open all day'],"Anzhong Industrial Road, Zhongshan District, Keelung",0.0,,"Keelung Wai Mushan is a good place for Taipei people to play in the water. It is suitable for swimming and snorkeling. You can simply flush 🚿 next to it. There are also public toilets. The strange rocks and rocks along the coast are particularly shaped, and you can also walk on the shore. Keelung Island can also be seen in the distance.",https://www.trip.com/travel-guide/attraction/keelung/waimushan-seaside-scenic-area-13506080?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5q12000948gi4gFFC0_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0
Houtong Siaocukeng Trail,小粗坑古道, 4.3,['Open daily'],['Open all day'],"Ruifang Dist., New Taipei, Taiwan",0.0,,"Perfect, although the rain is very heavy, but it does not affect my mood at all. The cat and cat here are very happy. Every baby has its own nest, there is food to eat. It's not afraid to meet people. It likes to be close to people. It's very happy.",https://www.trip.com/travel-guide/attraction/new-taipei-city/houtong-siaocukeng-trail-23034272?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104j12000a4t5gp1CF0D_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Shihsanhang Cultural Park,八里十三行文化公園,,['Open daily'],['Open all day'],"New Taipei City, Bali District",0.0,,,https://www.trip.com/travel-guide/attraction/new-taipei-city/shihsanhang-cultural-park-79165061?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A01hk1151ak4a6eo0DAF_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Sifanglin Shooting Range,四方林靶場, 4,['Tuesday-Sunday'],['9:00-17:00'],"No. 64, Hanxi Village, Datong Township, Yilan County",0.0,,"If you like shooting, you can try it here. Shooting is still quite fun.",https://www.trip.com/travel-guide/attraction/yilan/sifanglin-shooting-range-23846459?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100t0p000000fhp2m73A7_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,
tie dao gong yuan,鐵道公園, 5,['Open daily'],['Open all day'],新北市樹林區山佳街1號,0.0,,"Shanjia Railway Station - The station was set up in Meiji 34 years (1901 AD) during the Japanese period. It was originally called the ""Shanzaijia Parking Park"". It has a history of 100 years. After the renaming, renovating the station house and the construction of the long-term railway, it was renamed Shanjia Station in 1962, and it has been used to this day. It is also Xinbei, The only station built in the Japanese period before the Second World War remains between Hsinchu, which has a special significance in the history of railway construction in Taiwan, and is a must-visit station for railway fans and historical fans. Part 3",https://www.trip.com/travel-guide/attraction/new-taipei-city/city-133999214?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100v120009g8bfzk38B8_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
Nuannuan Sports Park,暖暖運動公園, 4.4,['Open daily'],['Open all day'],"No. 15號, Dongding Rd, Nuannuan District, Keelung City, Taiwan 205",0.0,,"The community sports and leisure park built along the Keelung River has set up a number of fitness equipment, stadiums, trails and other facilities for nearby residents to exercise and fitness. Because the ecology around the Keelung River is well maintained, the scenery is beautiful, and the sports are also simultaneously enjoying the beautiful scenery around.",https://www.trip.com/travel-guide/attraction/keelung/nuannuan-sports-park-13506021?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100k050000000zk3t8B06_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0
Tamshui Church,真耶穌教會淡水教會, 4.3,"['Wednesday,Friday', 'Thursday', 'Saturday']","['20:00-21:30', '10:00-13:30', '13:30-15:00;9:30-11:30']","No. 320, Xinmin St, Tamsui District, New Taipei City, Taiwan 25153",0.0,,"Tamshui Church, Spanish design style, built when Taiwan was also a county where the Spaniards were colonized.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tamshui-church-23033648?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01036120008eq0hu64042_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,0.0,0.0,1200.0,1290.0,600.0,810.0,1200.0,1290.0,810.0,2130.0,0.0,0.0,
Nanzilin Trail,南子吝步道, 4.6,['Open daily'],['Open all day'],"Nanya Road, New Taipei 224, Taiwan",0.0,,"A good trail for hiking and take about two hours to complete. Top of the hill, it provide a spectacular view to the seafront and wide views of the mountain areas. After the trail, stroll along the seafront, you can enjoy the sea breeze and amazing the rock formations of various shapes and figures. Worth a visit👍👍👍👍",https://www.trip.com/travel-guide/attraction/new-taipei-city/nanzilin-trail-13460716?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103z120008f1qr6c3070_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,1.5
Jile Si,極樂寺, 4.2,,,"Foguang Mountain, Keelung",0.0,,"(Business hours are inaccurate) Jile Temple is located in Nangang District, Harbin City, Heilongjiang Province, built in the Republic of China 12 years (1923). Harbin Jile Temple is one of the four famous Buddhist monasteries in the three northeastern provinces, and is famous for Changchun Bangruo Temple, Shenyang Cien Temple and Yingkou Yan Temple. The area covers an area of 53,500 square meters and the construction area is 3,000 square meters. It is divided into four parts: the main hospital, the east cross hospital, the west cross hospital and the tower hospital.",https://www.trip.com/travel-guide/attraction/keelung/jile-si-24650606?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100q1e000001ew7w94EC4_C_180_240_Q70.webp?proc=source%2ftrip,,,,,,,,,,,,,,,3.5
Keelung Mountain,基隆山(雞籠山), 4.4,['Open daily'],['Open all day'],"Ruifang District, New Taipei City, Taiwan",0.0,,"Keelung Mountain - Peak height :588M Keelung Mountain is located in the northeast of Taiwan. Although the mountain is not high, it is on the side of the coastal area and has the momentum of the mountains. It is listed as Taiwan's Xiaobaiyue and is also one of the landmarks of Jiufen. The main line of the Keelung Mountain Trail is a steep stone step road. There are three viewing platforms and three pavilions for rest along the way. There is also a 360-degree viewing platform and an antenna base station on the top of the mountain. You can overlook the nose corner, the Shenzhen-Macao Fishing Port, the Jinjiu settlement, the Badouzi, the Keelung Port, In the area of Heping Island and Keelung Island, famous mountains such as Wuer Teapot Mountain, Banping Mountain, Canguang Lushan and Nanzi Shishan are all in sight; the newly built branch trail has two viewing platforms, which can meet the main line at both ends and the waist Keelung Mountain slowly up, providing another way for tourists to go up and down the mountain. Keelung Mountain was selected as one of the eight Keelung scenery in the Qing Dynasty and the Japanese period, respectively, with ""Kuishan Juyu"" and ""Jishan Shower"". It is also a great place to watch the sunrise, watch the night view and enjoy the autumn mango.",https://www.trip.com/travel-guide/attraction/new-taipei-city/keelung-mountain-24650577?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0e15000000y7s5398CA_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,
