basicName,subTitleName,rating,openDate,openTime,closeDate,closeTime,recommendStayTime,address,price,label,review,url,img
Cape Fugui,富貴角燈塔, 4.6/5,['Tuesday-Sunday:'],['09:00-17:00'],N/A,N/A,1-2 hours,"Shimen District, New Taipei City, Taiwan 253",Free,,"Every April and May is the season of wild lilies blooming on the north coast. Wild lilies set off the Fuguijiao lighthouse, which is really a must-see scenery! At sunset, go to Shimen Fishing Port to shoot the Fuguijiao lighthouse hanging day and enjoy a beautiful and comfortable day.",https://www.trip.com/travel-guide/attraction/new-taipei-city/cape-fugui-13467012?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100w0v000000jvrmgCFC0_C_180_240_Q70.webp?proc=source%2ftrip
Waimushan Seaside Scenic Area,外木山濱海風景區, 4.8/5,['Open daily'],['Open all day'],N/A,N/A,1-3 hours,"Anzhong Industrial Road, Zhongshan District, Keelung",Free,,"Keelung Wai Mushan is a good place for Taipei people to play in the water. It is suitable for swimming and snorkeling. You can simply flush 🚿 next to it. There are also public toilets. The strange rocks and rocks along the coast are particularly shaped, and you can also walk on the shore. Keelung Island can also be seen in the distance.",https://www.trip.com/travel-guide/attraction/keelung/waimushan-seaside-scenic-area-13506080?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5q12000948gi4gFFC0_C_180_240_Q70.webp?proc=source%2ftrip
Houtong Siaocukeng Trail,小粗坑古道, 4.3/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Ruifang Dist., New Taipei, Taiwan",Free,,"Perfect, although the rain is very heavy, but it does not affect my mood at all. The cat and cat here are very happy. Every baby has its own nest, there is food to eat. It's not afraid to meet people. It likes to be close to people. It's very happy.",https://www.trip.com/travel-guide/attraction/new-taipei-city/houtong-siaocukeng-trail-23034272?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104j12000a4t5gp1CF0D_C_180_240_Q70.webp?proc=source%2ftrip
Shihsanhang Cultural Park,八里十三行文化公園,N/A,['Open daily'],['Open all day'],N/A,N/A,N/A,"New Taipei City, Bali District",Free,,N/A,https://www.trip.com/travel-guide/attraction/new-taipei-city/shihsanhang-cultural-park-79165061?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A01hk1151ak4a6eo0DAF_C_180_240_Q70.webp?proc=source%2ftrip
Sifanglin Shooting Range,四方林靶場, 4/5,['Tuesday-Sunday:'],['9:00-17:00'],N/A,N/A,N/A,"No. 64, Hanxi Village, Datong Township, Yilan County",Free,,"If you like shooting, you can try it here. Shooting is still quite fun.",https://www.trip.com/travel-guide/attraction/yilan/sifanglin-shooting-range-23846459?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100t0p000000fhp2m73A7_C_180_240_Q70.webp?proc=source%2ftrip
tie dao gong yuan,鐵道公園, 5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,新北市樹林區山佳街1號,Free,,"Shanjia Railway Station - The station was set up in Meiji 34 years (1901 AD) during the Japanese period. It was originally called the ""Shanzaijia Parking Park"". It has a history of 100 years. After the renaming, renovating the station house and the construction of the long-term railway, it was renamed Shanjia Station in 1962, and it has been used to this day. It is also Xinbei, The only station built in the Japanese period before the Second World War remains between Hsinchu, which has a special significance in the history of railway construction in Taiwan, and is a must-visit station for railway fans and historical fans. Part 3",https://www.trip.com/travel-guide/attraction/new-taipei-city/city-133999214?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100v120009g8bfzk38B8_C_180_240_Q70.webp?proc=source%2ftrip
Nuannuan Sports Park,暖暖運動公園, 4.4/5,['Open daily'],['Open all day'],N/A,N/A,1-3 hours,"No. 15號, Dongding Rd, Nuannuan District, Keelung City, Taiwan 205",Free,,"The community sports and leisure park built along the Keelung River has set up a number of fitness equipment, stadiums, trails and other facilities for nearby residents to exercise and fitness. Because the ecology around the Keelung River is well maintained, the scenery is beautiful, and the sports are also simultaneously enjoying the beautiful scenery around.",https://www.trip.com/travel-guide/attraction/keelung/nuannuan-sports-park-13506021?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100k050000000zk3t8B06_C_180_240_Q70.webp?proc=source%2ftrip
Phantasia Board Games,瘋桌遊 新店店｜購買｜租借｜場地｜教學｜,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"231, Taiwan, New Taipei City, Xindian District, Minquan Rd, 161號2樓",Free,,N/A,https://www.trip.com/travel-guide/attraction/new-taipei-city/phantasia-board-games-146208047?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
Tamshui Church,真耶穌教會淡水教會, 4.3/5,"['Wednesday,Friday:', 'Thursday:', 'Saturday:']","['20:00-21:30', '10:00-13:30', '13:30-15:00;9:30-11:30']",N/A,N/A,N/A,"No. 320, Xinmin St, Tamsui District, New Taipei City, Taiwan 25153",Free,,"Tamshui Church, Spanish design style, built when Taiwan was also a county where the Spaniards were colonized.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tamshui-church-23033648?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01036120008eq0hu64042_C_180_240_Q70.webp?proc=source%2ftrip
Nanzilin Trail,南子吝步道, 4.6/5,['Open daily'],['Open all day'],N/A,N/A,1-2 hours,"Nanya Road, New Taipei 224, Taiwan",Free,,"A good trail for hiking and take about two hours to complete. Top of the hill, it provide a spectacular view to the seafront and wide views of the mountain areas. After the trail, stroll along the seafront, you can enjoy the sea breeze and amazing the rock formations of various shapes and figures. Worth a visit👍👍👍👍",https://www.trip.com/travel-guide/attraction/new-taipei-city/nanzilin-trail-13460716?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103z120008f1qr6c3070_C_180_240_Q70.webp?proc=source%2ftrip
Jile Si,極樂寺, 4.2/5,['N/A'],['N/A'],N/A,N/A,3-4 hours,"Foguang Mountain, Keelung",Free,,"Jile Temple is located in Nangang District, Harbin City, Heilongjiang Province, built in the Republic of China 12 years (1923). Harbin Jile Temple is one of the four famous Buddhist monasteries in the three northeastern provinces, and is famous for Changchun Bangruo Temple, Shenyang Cien Temple and Yingkou Yan Temple. The area covers an area of 53,500 square meters and the construction area is 3,000 square meters. It is divided into four parts: the main hospital, the east cross hospital, the west cross hospital and the tower hospital.",https://www.trip.com/travel-guide/attraction/keelung/jile-si-24650606?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100q1e000001ew7w94EC4_C_180_240_Q70.webp?proc=source%2ftrip
Wenchang Temple,文昌廟,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"No.66 Wenchang, Yilan City, Yilan City, Taiwan",Free,,N/A,https://www.trip.com/travel-guide/attraction/yilan/wenchang-temple-58315139?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww7112000945z84lFCCD_C_180_240_Q70.webp?proc=source%2ftrip
桃子親親魚spring fish,N/A,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"No. 57號, Section 5, Jiaoxi Rd, Jiaoxi Township, Yilan County, Taiwan 262",Free,,N/A,https://www.trip.com/travel-guide/attraction/yilan/city-147039473?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
亞洲寵物博物館,N/A,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"114, Taipei City, Neihu District, Lane 30, Section 1, Jiuzong Rd, 13號2F",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-146894437?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
52LDNAUI Diving Center,52龍洞潛水中心,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"New Taipei, Taiwan",Free,,N/A,https://www.trip.com/travel-guide/attraction/new-taipei-city/52ldnaui-diving-center-55834156?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww36120009472ud7A852_C_180_240_Q70.webp?proc=source%2ftrip
Keelung Mountain,基隆山(雞籠山), 4.4/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Ruifang District, New Taipei City, Taiwan",Free,,"Keelung Mountain - Peak height :588M Keelung Mountain is located in the northeast of Taiwan. Although the mountain is not high, it is on the side of the coastal area and has the momentum of the mountains. It is listed as Taiwan's Xiaobaiyue and is also one of the landmarks of Jiufen. The main line of the Keelung Mountain Trail is a steep stone step road. There are three viewing platforms and three pavilions for rest along the way. There is also a 360-degree viewing platform and an antenna base station on the top of the mountain. You can overlook the nose corner, the Shenzhen-Macao Fishing Port, the Jinjiu settlement, the Badouzi, the Keelung Port, In the area of Heping Island and Keelung Island, famous mountains such as Wuer Teapot Mountain, Banping Mountain, Canguang Lushan and Nanzi Shishan are all in sight; the newly built branch trail has two viewing platforms, which can meet the main line at both ends and the waist Keelung Mountain slowly up, providing another way for tourists to go up and down the mountain. Keelung Mountain was selected as one of the eight Keelung scenery in the Qing Dynasty and the Japanese period, respectively, with ""Kuishan Juyu"" and ""Jishan Shower"". It is also a great place to watch the sunrise, watch the night view and enjoy the autumn mango.",https://www.trip.com/travel-guide/attraction/new-taipei-city/keelung-mountain-24650577?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1A0e15000000y7s5398CA_C_180_240_Q70.webp?proc=source%2ftrip
Yinshan Temple,鄞山寺(汀州會館), 4.5/5,['Open daily'],['7:00-17:30'],N/A,N/A,N/A,"No. 15 Deng Highway, Danshui District, New Taipei City",Free,,"Busan Temple - Built in 1822, it is a well-preserved ""Dingguang Buddha Temple"" in Taiwan, which is the local faith of Hakka immigrants in Sitingzhou, with immigrants introduced into Taiwan. In the past, Tingzhou immigrants in order to worship the patron saint of their hometown, Dingguang Ancient Buddha, so they jointly raised funds to build the temple, and also served as a clubhouse for the care of Tingzhou's fellow villagers. Although not a large-scale temple, but the shape is complete, is a must visit for many traditional temple builders, including the front hall, the main hall, Sanchuan hall, dragon protection, the decoration and carving in the temple are exquisite. part 2",https://www.trip.com/travel-guide/attraction/new-taipei-city/yinshan-temple-24048448?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0103722153pd6hws0A512_C_180_240_Q70.webp?proc=source%2ftrip
元本旅遊 Modo Travel-夢想清單的實現者,N/A,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"114, Taiwan, Taipei City, Neihu District, Zhouzi St, 72號1樓",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-146923968?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C_C_180_240_Q70.webp?proc=source%2ftrip
Sanxia Xing Long Gong Matsu Temple,三峽興隆宮媽祖廟, 5/5,['Open daily'],['08:00-22:00'],N/A,N/A,N/A,"NO. 50 Minquan St. Sanxia Dist, Sanxia, New Taipei 23741 Taiwan",Free,,"Inside, they worship the princes of Zhu Fu, Chi Fu and Wu Fu, commonly known as the ""three thousand-year-old mansions"". The appearance of the red door plaque is very happy and beautiful. In the middle is a large incense burner with antique fragrance. According to legend, there is always a demand for it and incense keeps burning all the year round.",https://www.trip.com/travel-guide/attraction/new-taipei-city/sanxia-xing-long-gong-matsu-temple-32821537?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5h12000a52e17k27DF_C_180_240_Q70.webp?proc=source%2ftrip
遊戲英語Let’s Play Theatre,N/A,N/A,['N/A'],['N/A'],N/A,N/A,N/A,11068台灣台北市信義區永吉路302號2樓,Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-146367682?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C_C_180_240_Q70.webp?proc=source%2ftrip
Bethany Chungli,N/A,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"No. 88號, Zhongshan Rd, Zhongli District, Taoyuan City, Taiwan 320",Free,,N/A,https://www.trip.com/travel-guide/attraction/taoyuan/bethany-chungli-146713630?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
Tangweigou Hot Spring Park,湯圍溝溫泉公園, 4.8/5,['Open daily'],['13:00-21:30;8:00-12:20'],N/A,N/A,N/A,262台灣宜蘭縣礁溪鄉德陽路99-11號,Free,,"Jiaoxi Tangweigou is located in the center of Jiaoxi, very lively, and there is installation art to take pictures, each day and night has its own characteristics.",https://www.trip.com/travel-guide/attraction/yilan/tangweigou-hot-spring-park-133903202?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/1i63t223490q87xxdF6B3_C_180_240_Q70.webp?proc=source%2ftrip
Huweipaotai Park,滬尾砲台公園, 4.5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,"Lane 216, Shalun Road, Tamsui District, New Taipei City, Taiwan 251",Free,,"Shanwei 𪿫tai - is a Qing Dynasty military site located in freshwater, and is also the most complete and largest ancient tai in freshwater existence, built in 1886, covering an area of about 8 hectares. The tai was built by Taiwan's first inspector Liu Mingchuan, and was built to defend the port of freshwater.",https://www.trip.com/travel-guide/attraction/new-taipei-city/huweipaotai-park-77683865?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100e1a0000018tqh4F574_C_180_240_Q70.webp?proc=source%2ftrip
jiao xi wen quan gong yuan sen lin feng lv,礁溪溫泉公園森林風呂, 5/5,['Open daily'],['Open all day'],N/A,N/A,N/A,262宜蘭縣礁溪鄉公園路70巷60號,Free,,"Recommend friends to Jiaoxi not to miss the free hot spring park, the environment is beautiful and comfortable, there are many meters of illustration devices in the park to take pictures!",https://www.trip.com/travel-guide/attraction/yilan/city-136784765?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102t12000co0f1ssBF0B_C_180_240_Q70.webp?proc=source%2ftrip
Yi Tree Man,藝 Tree.Man 攀樹休閒娛樂,N/A,['N/A'],['N/A'],N/A,N/A,N/A,"Guishan, Taiwan",Free,,N/A,https://www.trip.com/travel-guide/attraction/taoyuan/yi-tree-man-55815439?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww3m1200094dl54e0551_C_180_240_Q70.webp?proc=source%2ftrip
dan shui bei hai shui zu guan,淡水北海水族館,N/A,['Open daily'],['10:30-22:30'],N/A,N/A,N/A,251台灣新北市淡水區大忠街46號,Free,,N/A,https://www.trip.com/travel-guide/attraction/new-taipei-city/city-141193817?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M08/C4/B0/CghzgVW7H_iAC9S5AAA_-z49ZWQ823_C_180_240_Q70.webp?proc=source%2ftrip
Shilin Park No.203,203號公園,N/A,['Open daily'],['Open all day'],N/A,N/A,N/A,"No. 26號, Lane 378, Section 5, Zhongshan N Rd, Shilin District, Taipei City, Taiwan 111",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/shilin-park-no203-137157824?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g2/M02/C5/07/Cghzf1W7H_mAOouUAAA0-J5t66I153_C_180_240_Q70.webp?proc=source%2ftrip
台湾 夜遊び キャバクラ カラオケ はシュガーベイビー,N/A,N/A,['Open daily'],['20:00-1:00'],N/A,N/A,N/A,"No, No. 19, Lane 107, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 104",Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-142744747?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102u1200086k28vc0A5C_C_180_240_Q70.webp?proc=source%2ftrip
liu fu cun ye sheng dong wu yuan,六福村野生動物園, 3.7/5,['N/A'],['N/A'],N/A,N/A,2-4 hours,新竹縣關西鎮仁安裡拱子溝62號,Free,,"The first time I entered Liufu Village to stay, and then there was a recently very awkward water dolphin. The child had a great time!",https://www.trip.com/travel-guide/attraction/hsinchu-county/city-133903159?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A5s22346zot5ls0A770_C_180_240_Q70.webp?proc=source%2ftrip
ying hua shu lin,櫻花樹林,N/A,['N/A'],['N/A'],N/A,N/A,N/A,112台灣臺北市北投區復興三路312號,Free,,N/A,https://www.trip.com/travel-guide/attraction/taipei/city-90916599?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip
