basicName,subTitleName,rating,openDate,openTime,address,price,label,review,url,img,monOpen,monClose,tuesOpen,tuesClose,wedOpen,wedClose,thursOpen,thursClose,friOpen,friClose,satOpen,satClose,sunOpen,sunClose,recommend,monTime,tuesTime,wedTime,thursTime,friTime,satTime,sunTime,latitude,longitude
Tamsui Former Japanese Police Officer Dormitory,淡水日本警官宿舍,5.0,"['Monday-Friday', 'Saturday-Sunday']","['9:30-17:00', '9:30-18:00']","No. 5, Lane 12, Zhongzheng Road, Tamsui District, New Taipei City, Taiwan 251",0.0,觀光,"Freshwater Japan's high-end police officer dormitory, created during the Japanese rule period, was the first dormitory of the police officer of the freshwater county service office. Since it was the only high-end police officer dormitory in Xinbei City at that time, there were quite a lot of luxury elements in this old Japanese-style house. Like the Japanese-style building is common to the edge side for leisure and viewing, it is much larger than the general, in addition to the edge side, the building has an appendix shape of the limp air window, not only can guide the rainwater flow, combined with the Western-style upper and lower hanging windows, forming a unique style. In addition, the exclusive bomb shelter in the back mountain of the dormitory is also worth a look.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tamsui-former-japanese-police-officer-dormitory-79262121?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102f12000dovn2dzFD10_C_180_240_Q70.webp?proc=source%2ftrip,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1020.0,570.0,1080.0,570.0,1080.0,2.5,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-18:00,09:30-18:00,25.1707928,121.4398818
Yun Hsien Resort,雲仙樂園,3.0,,,"No. 1-1, Pubu Rd, Wulai District, New Taipei City, Taiwan 233",338.1,活動,(Business hours are inaccurate) It’s as beautiful as walking into a fairyland. ～ It’s the only amusement park in Taiwan that needs to be reached by cable car. It’s really possible to come.,https://www.trip.com/travel-guide/attraction/new-taipei-city/yun-hsien-resort-143198345?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104412000dzw5acy209D_C_180_240_Q70.webp?proc=source%2ftrip,535.1629296399849,1296.9017310365762,538.118627710584,1296.4969626032794,539.0712134443816,1296.8044478321383,537.2659529222811,1296.3687132103755,539.0331688657908,1298.1558872744902,529.4079262181441,1304.5665190337295,523.5721865599359,1294.3442725179736,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,24.8488922,121.5511385
Waiao Beach,外澳沙灘,4.7,['Open daily'],['Open all day'],"Section 2, Binhai Road, Toucheng Town, Yilan County, Taiwan",0.0,活動,"Wai'ao beach in Ilan is not very attractive and often appears in the famous strategy, but it seems that a lot of local people will come to play with water, as if it is a beach in the back garden.",https://www.trip.com/travel-guide/attraction/yilan/waiao-beach-22865289?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100w0l000000cycqkECFE_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.5,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,24.8890563,121.8492239
Lavender Forest Jianshi Store,薰衣草森林（尖石店）,4.8,"['Monday-Friday', 'Saturday-Sunday']","['10:30-18:30', '10:00-18:30']",新竹縣尖石鄉嘉樂村嘉樂129號1樓,176.4,觀光,"Taking advantage of the weekday vacation, I came to Hsinchu's spire lavender forest to set foot. This is really a very leisurely place. You can enjoy the flowers and see the scenery. Although there are still many people who come on weekdays, it is really good to come here. I also saw someone bring several sets of clothes here to take a photo collection, so exaggerated. I haven't seen lavender for a long time~ Of course, I have to taste the good taste of lavender when I come here. The lavender here really didn't disappoint me.",https://www.trip.com/travel-guide/attraction/hsinchu-county/lavender-forest-jianshi-store-140618381?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102212000bktf22b27AA_C_180_240_Q70.webp?proc=source%2ftrip,630.0,1110.0,630.0,1110.0,630.0,1110.0,630.0,1110.0,630.0,1110.0,600.0,1110.0,600.0,1110.0,2.0,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,10:00-18:30,10:00-18:30,24.729611,121.227015
Taoyuan Sake Brewery,桃园观光酒厂,4.6,['Open daily'],['09:00-17:00'],"No.55, Wenhua 1st Rd, Guishan Dist,Taoyuan City 333,Taoyuan,Taiwan",0.0,活動,,https://www.trip.com/travel-guide/attraction/taoyuan/city-148531689?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.5,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,25.0564006,121.3751299
Erziping Trail,台灣新北市二子坪步道,4.7,['Open daily'],['Open all day'],"Sanzhi Dist, New Taipei, Taiwan",0.0,活動,"Erziping Trail has always been known as ""Five-star Trail"" and is one of the most well-equipped trails in Yangmingshan National Park. Even baby cars and wheelchairs can be easily pushed onto the road. It is the most recommended path for parents and children to climb mountains.",https://www.trip.com/travel-guide/attraction/new-taipei-city/erziping-trail-23033747?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100h12000000t8vh4CF9E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.2593452,121.5024341
Tamsui Zhongzheng Market,淡水中正美食廣場,4.5,"['Saturday-Sunday', 'Monday-Wednesday,Friday']","['11:00-21:00', '11:00-20:30']","No.115, Zhongzheng Road, New Taipei 251, Taiwan",0.0,觀光,"The entrance of Zhongzheng Food Court in Xinbei City Danshui District re-draws the image of the eye-catching freshwater on the ground ""bow boat"". The interior is based on the concept of ""multiple friendly"", and the friendly space, breastfeeding room and multi-language pointers and menus are added, creating a modern international market.",https://www.trip.com/travel-guide/attraction/new-taipei-city/tamsui-zhongzheng-market-50527005?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105g224x8tvgutzuFF85_C_180_240_Q70.webp?proc=source%2ftrip,660.0,1230.0,660.0,1230.0,660.0,1230.0,0.0,0.0,660.0,1230.0,660.0,1260.0,660.0,1260.0,2.0,11:00-20:30,11:00-20:30,11:00-20:30,0,11:00-20:30,11:00-21:00,11:00-21:00,25.0151376,121.45642
zhong xin xin cun,中心新村,5.0,['Open daily'],['Open all day'],112台湾台北市北投區新民路22巷9號,0.0,活動,"Central New Village - Located in Linquanli, Beitou, is the village of Beitou Branch of the Third Army General Hospital (Beitou Hospital), formerly the Beitou Rehabilitation Center of the Japanese Army Taipei Weiyu Hospital, which accommodated a large number of Japanese wounded soldiers who were evacuated by Xinbeitou Station during the Japanese-Russian War. After World War II, the police headquarters received Beitou Hospital, and used the premises handed over by the Japanese army as a national army dormitory, building organic expansion according to the terrain, and the military medical village with a hot spring public bathhouse. part 2",https://www.trip.com/travel-guide/attraction/taipei/city-144838272?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102k12000dowm3iaB12E_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.1389532,121.5075254
Houtong Pit Mining Leisure Park,猴硐礦坑休閒園區,5.0,['Open daily'],['9:00-18:00'],"No. 158號, Houdong Rd, Ruifang District, New Taipei City, Taiwan 224",0.0,觀光,"Come here to touch a lot of wild kittens, and the history of coal mines can also be understood! It is a place of human knowledge!",https://www.trip.com/travel-guide/attraction/new-taipei-city/houtong-pit-mining-leisure-park-138661737?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/010212224x57jh5pt9898_C_180_240_Q70.webp?proc=source%2ftrip,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,540.0,1080.0,2.5,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,25.0851848,121.8280664
Koala House,臺北市立動物園無尾熊館,4.6,['Open daily'],['9:00-16:30'],"No. 30號, Section 2, Xinguang Rd, Wenshan District, Taipei City, Taiwan 116",0.0,活動,,https://www.trip.com/travel-guide/attraction/taipei/koala-house-141653225?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738_C_180_240_Q70.webp?proc=source%2ftrip,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,540.0,990.0,2.5,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,09:00-16:30,24.9983261,121.5810011
Xiu Feng Waterfall,秀峰瀑布,4.3,,,"Qinjin Road, Xizhi District, New Taipei City",0.0,活動,"(Business hours are inaccurate) I am used to seeing large waterfalls on the mainland, and it is inevitable that there will be a sense of drop when I see Xiufeng Waterfall. However, the scenery around here is very beautiful with mountains and water. The air is fresh, and the temperature on the mountain is very cool and comfortable.",https://www.trip.com/travel-guide/attraction/new-taipei-city/xiu-feng-waterfall-23034149?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102d120008i7cawx0696_C_180_240_Q70.webp?proc=source%2ftrip,534.1774555845873,1299.3328661899936,538.2266116330733,1297.870644133872,539.1193166384993,1297.5650566960896,536.8547179079021,1296.2557411593536,539.1146509218847,1298.3507566436665,529.9300307916537,1301.6067738605618,523.5359538315117,1294.7723776257558,2.0,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.0483706,121.668696
Fushan Park,福山公園,4.3,['Open daily'],['Open all day'],"Nangang District, Taipei",0.0,活動,"A good place for sports and leisure, although the overall area is not large, but it is also a good place for people to rest and exercise and walk their dogs nearby.",https://www.trip.com/travel-guide/attraction/taipei/fushan-park-24649720?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0102q1200098di3s56E43_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0312347,121.6111949
士林官邸生态园 Environment Park,士林官邸生態園 Environment Park,4.6,['Open daily'],['8:00-18:00'],"No. 60號, Fulin Rd, Shilin District, Taipei City, Taiwan 111",0.0,觀光,,https://www.trip.com/travel-guide/attraction/taipei/-environment-park-140144413?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0104l12000bnl9mzu0BB4_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,480.0,1080.0,2.5,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,25.0930329,121.5324005
POPOP Taipei,瓶蓋工廠台北製造所,5.0,['Open daily'],['10:00-18:00'],115台灣臺北市南港區南港路二段13號,0.0,活動,Taipei City of Lizhi likes retro elements and childhood relics must not miss a lot of treasures to dig,https://www.trip.com/travel-guide/attraction/taipei/popop-taipei-116614470?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01044120008hqvdj98C89_C_180_240_Q70.webp?proc=source%2ftrip,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,2.5,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,25.0531024,121.6073069
Taiwan City God Temple,臺灣省城隍廟,4.2,['Open daily'],['6:30-21:00'],"No. 14, Section 1, Wuchang Street, Zhongzheng District, Taipei City",0.0,活動,"Taipei's Chenghuang Temple seems to be one of Taiwan's earliest Chenghuang Temple. The incense here is very prosperous, and there are many pilgrims. This scene can only be seen in Fujian's southern Fujian region.",https://www.trip.com/travel-guide/attraction/taipei/taiwan-city-god-temple-22847509?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100k050000000zu3x76CD_C_180_240_Q70.webp?proc=source%2ftrip,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,390.0,1260.0,2.5,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,25.0440292,121.5126782
Fuyuan Park,撫遠公園,4.3,['Open daily'],['Open all day'],"No. 29號, Lane 389, Fuyuan St, Songshan District, Taipei City, Taiwan 105",0.0,觀光,"Fuyuan Park is not big, similar to other parks in Taiwan, there are many subtropical plants, and there are many flowers in full bloom, very beautiful, there are also fitness facilities and running roads in the park.",https://www.trip.com/travel-guide/attraction/taipei/fuyuan-park-24649737?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0100q120008eol3j648EA_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0651867,121.5668136
Taiwan University Gym,台灣大學綜合體育館,4.5,"['Monday-Friday', 'Saturday']","['06:00-22:00', '09:00-22:00']","No. 1, Sec. 4, Roosevelt Rd., Da'an Dist., Taipei, Taiwan",0.0,活動,"Really affordable price! But if you want to play bad Minton, remember to book the venue in advance(it’s really high in demand)",https://www.trip.com/travel-guide/attraction/taipei/taiwan-university-gym-58318252?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0ww5d1200094dlmawB403_C_180_240_Q70.webp?proc=source%2ftrip,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,360.0,1320.0,540.0,1320.0,0.0,0.0,2.5,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,06:00-22:00,09:00-22:00,0,25.0181148,121.534114
Jingfu Temple,台北市景福宮,4.2,['Open daily'],['8:00-21:30'],"No. 11 Dehui Street, Taipei, Taiwan",0.0,活動,"Gyeongbokgung Palace is in the busy city, but it is quiet in the middle of noisy, the area is not very large, it is a religious building, only know that it is not to worship Mazu Niang, the others are not very understanding, the incense is very strong.",https://www.trip.com/travel-guide/attraction/taipei/jingfu-temple-22846577?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100w0y000000ltqnbF92A_C_180_240_Q70.webp?proc=source%2ftrip,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,480.0,1290.0,1.5,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,25.0670111,121.5255712
Umkt,新富町文化市場,4.3,['Tuesday-Sunday'],['10:00-18:00'],"No.70, Sanshui St, Wanhua, Taipei 108 Taiwan",0.0,活動,"New Fuxu Cultural Market - The old name New Fuxu Food and Food Small Market was completed in 1935, belonging to the public market completed in the later period of Japanese rule. The horse-hoove-shaped market main building is supported by reinforced concrete beams and the walls are made of reinforced bricks. In addition, the attached buildings have wooden Japanese-style dormitory and brick public toilets. The appearance of public toilets also symbolizes the process of modernizing the market at that time. The walls of the market museum are to strengthen bricks. The exterior walls are made of stone to wash the horizontal decoration line. There is a rain shelter above each entrance. The roof is poured in concrete and supported by reinforced concrete beams. The overall architectural style is simple, less decorated and has a strong functionality.",https://www.trip.com/travel-guide/attraction/taipei/umkt-34386554?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0105l221569xdi028E715_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,600.0,1080.0,1.5,0,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,25.0357751,121.5019206
ban qiao pu qian fu de gong,板橋埔墘福德宮,5.0,,,"No. 1, Lane 250, Section 2, Zhongshan Rd, Banqiao District, New Taipei City, Taiwan 220",0.0,餐飲,"(Business hours are inaccurate) Passing through Pu'er Fude Palace on the way from work, I saw beautiful yellow lanterns 🏮, exuding a beautiful and gentle light in the dusk.",https://www.trip.com/travel-guide/attraction/new-taipei-city/city-130149741?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/01A602224pc6wqr2o827F_C_180_240_Q70.webp?proc=source%2ftrip,534.7477417332981,1300.4830255618506,537.7124364150379,1298.2199692894196,539.3215008535097,1297.590556292085,536.9744713202041,1296.4239745766624,539.434956543078,1297.8213245310487,531.4755506058664,1300.8474039147711,524.0336141447457,1295.0803768586647,1.5,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,08:30-21:30,25.0179083,121.4788179
Guling Park,牯嶺公園,4.6,['Open daily'],['Open all day'],100台灣台北市中正區廈門街113巷2-10號,0.0,觀光,,https://www.trip.com/travel-guide/attraction/taipei/guling-park-124251652?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/0106c12000dk6zvpxD406_C_180_240_Q70.webp?proc=source%2ftrip,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,0.0,1440.0,2.0,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,00:00-24:00,25.0231754,121.5186999
Zhishan Ecological Garden,芝山文化生態綠園,4.4,['Tuesday-Sunday'],['9:00-17:00'],"No. 120, Yusheng St., Shilin Dist, Taipei, Taiwan",0.0,觀光,"Here, take the MRT to get off at Zhishan Station. There are cute landscape designs on the park and street all the way. It is an accessible trail. You can push a baby car or wheelchair, but there will be anal control in the challenging range. It is very good and less wrong road. The trail is all the way up the mountain, and there are temples on the top of the mountain to rest and see the scenery. (If you push the baby car, please go to the right side of the parking lot, the flat wooden trail up the mountain) You can prepare snacks, picnics and rest~",https://www.trip.com/travel-guide/attraction/taipei/zhishan-ecological-garden-13424377?curr=USD&locale=en-US,https://ak-d.tripcdn.com/images/100ghk133yksm7yz494F3_C_180_240_Q70.webp?proc=source%2ftrip,0.0,0.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,540.0,1020.0,2.0,0,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,25.1039708,121.5325565
